text,reading,english,level,length,kanji_ratio
彼女の話し方から推察するに、相当なストレスを抱えているようだ。,かのじょのはなしかたからすいさつするに、そうとうなすとれすをかかえているようだ。,"Judging from her way of speaking, it seems she's under considerable stress.",N1,31,0.29
窓を叩く雨音を聞きながら、過ぎ去った日々を懐かしく思い出した。,まどをたたくあまおとをききながら、すぎさったひびをなつかしくおもいだした。,Hearing the rain beating on the windows reminded me of the days I've gone past.,N1,31,0.35
実際に使ってみないことには、その製品の良さは実感できない。,じっさいにつかってみないことには、そのせいひんのよさはじっかんできない。,I can't appreciate the product without actually using it.,N1,29,0.28
このアパートは狭いものの、駅に近くて非常に便利だ。,このあぱーとはせまいものの、えきにちかくてひじょうにべんりだ。,"This apartment is small, but it's very convenient near the station.",N1,25,0.28
一度失った時間は戻らない。だからこそ今を全力で生きたい。,いちどうしなったじかんはもどらない。だからこそいまをぜんりょくでいきたい。,There won't be a return of lost time. That's why I want to live now as best I can.,N1,28,0.36
彼女が微笑むだけで、場の雰囲気がパッと明るくなる。,かのじょがほほえむだけで、ばのふんいきがぱっとあかるくなる。,Just because she smiles doesn't make the mood in the room look so bright.,N1,25,0.36
不況の極みにあって、彼は奇跡的な V字回復を成し遂げた。,ふきょうのきわみにあって、かれはきせきてきなVじかいふくをなしとげた。,"At the height of the recession, he achieved a miraculous V recovery.",N1,28,0.43
彼は嘘をつくどころか、自分の弱点さえもさらけ出す。,かれはうそをつくどころか、じぶんのじゃくてんさえもさらけだす。,"He doesn't lie, but reveals his own weaknesses.",N1,25,0.28
たとえ反対されても、私は自分の選んだ信念を貫き通す。,たとえはんたいされても、わたくしはじぶんのえらんだしんねんをつらぬきとおす。,"Even if you object, I will stick to my chosen belief.",N1,26,0.38
彼女の優しさは、孤独な心を癒やしてくれる一筋の光だ。,かのじょのやさしさは、こどくなこころをいやしてくれるひとすじのひかりだ。,Her kindness is a light that heals a lonely mind.,N1,26,0.38
窓の外には、一分の隙もないほど美しい雪景色が広がっていた。,まどのそとには、いちふんのすきもないほどうつくしいゆきけしきがひろがっていた。,"Outside the window, there was less than a minute of beautiful snow.",N1,29,0.34
君の才能をもってすれば、必ず道は開けるはずだ。,きみのさいのうをもってすれば、かならずみちはあけるはずだ。,"With your talent, you're sure to open the way.",N1,23,0.26
環境問題は、未来の子供たちのために解決しなければならない。,かんきょうもんだいは、みらいのこどもたちのためにかいけつしなければならない。,Environmental problems must be solved for future children.,N1,29,0.34
あの時あの一言があれば、二人の関係は壊れなかっただろうか。,あのときあのひとことがあれば、ふたりのかんけいはこわれなかっただろうか。,"If we had had that word then, our relationship wouldn't have broken up.",N1,29,0.28
自分の弱さを認めない限り、本当の強さを手に入れることはできない。,じぶんのよわさをみとめないかぎり、ほんとうのつよさをてにいれることはできない。,You can't get real strength unless you admit your weakness.,N1,32,0.31
数年に及ぶ修行の末に、彼はついに秘伝の技を会得した。,すうねんにおよぶしゅぎょうのすえに、かれはついにひでんのわざをえとくした。,"After years of training, he finally learned the secret art.",N1,26,0.46
不況という逆風をものともせず、彼は新市場を切り開いた。,ふきょうというぎゃくふうをものともせず、かれはしんしじょうをきりひらいた。,"Despite the reverse winds of the recession, he cut open the new market.",N1,27,0.37
田中さんの協力なしには、この企画は日の目を見なかっただろう。,たなかさんのきょうりょくなしには、このきかくはひのめをみなかっただろう。,"Without Mr. Tanaka's help, this project wouldn't have seen the sun.",N1,30,0.3
